race_id,race_date,stadium_code,stadium_name,race_no,distance_m,grade,meeting_day_no,meeting_day_label,is_final_day,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,exacta_combo,exacta_payout,trifecta_combo,trifecta_payout,winning_technique,a1_count,a2_count,b1_count,b2_count,avg_national_win_rate,max_national_win_rate,lane1_national_win_rate,lane1_local_win_rate,lane1_motor_place_rate,best_exhibition_time,best_exhibition_lane,lane1_vs_best_exhibition_diff,is_rough_race
202403132009,2024-03-13,20,若松,9,1800,一般,3,第3日,False,晴,,3,,,3,1,2,4,1-2,230,1-2-4,600,逃げ,3,3,0,0,6.438,7.14,7.14,6.94,25.4,6.71,2,0.05,0
202403132012,2024-03-13,20,若松,12,1800,一般,3,第3日,False,晴,,3,,,3,1,4,6,1-4,1350,1-4-6,4720,逃げ,0,2,4,0,4.898,5.84,5.8,5.44,40.3,6.75,3,0.02,0
202403141104,2024-03-14,11,びわこ,4,1800,一般,1,第1日,False,晴,,5,,,4,3,4,1,3-4,1240,3-4-1,4070,まくり差し,2,1,3,0,5.38,6.67,4.95,5.35,32.46,6.57,6,0.06,0
202403141307,2024-03-14,13,尼崎,7,1800,一般,2,第2日,False,晴,,1,,,0,1,2,5,1-2,990,1-2-5,2990,逃げ,2,1,3,0,5.588,6.66,6.6,5.95,37.23,6.68,4,0.12,0
202403141603,2024-03-14,16,児島,3,1800,一般,5,第5日,False,晴,,6,,,5,3,1,6,3-1,900,3-1-6,5040,まくり差し,1,2,3,0,5.303,5.84,5.61,3.8,36.14,6.66,5,0.11,0
202403142002,2024-03-14,20,若松,2,1800,一般,4,第4日,False,晴,,2,,,2,1,3,2,1-3,430,1-3-2,830,逃げ,0,0,6,0,4.628,5.32,4.0,3.88,40.0,6.8,2,0.02,0
202403142008,2024-03-14,20,若松,8,1800,一般,4,第4日,False,晴,,2,,,2,1,4,2,1-4,310,1-4-2,1160,逃げ,0,1,5,0,4.74,6.29,6.29,6.64,36.67,6.78,4,0.04,0
202403150206,2024-03-15,02,戸田,6,1800,一般,1,第1日,False,晴,,3,,,2,1,3,6,1-3,680,1-3-6,5100,逃げ,6,0,0,0,7.077,7.45,7.45,7.18,33.07,6.66,3,0.1,0
202403150311,2024-03-15,03,江戸川,11,1200,一般,2,第2日,False,,,,,,,,,,,,,,,2,1,3,0,5.382,6.68,6.4,6.49,37.2,,,,0
202403150606,2024-03-15,06,浜名湖,6,1800,一般,4,第4日,False,晴,,2,,,1,1,5,2,1-5,420,1-5-2,570,逃げ,1,0,5,0,4.352,7.23,3.92,4.88,36.97,6.59,5,0.09,0
202403150709,2024-03-15,07,蒲郡,9,1800,一般,6,第6日,False,晴,,1,,,0,1,4,3,1-4,310,1-4-3,1860,逃げ,1,2,3,0,5.198,6.26,5.47,6.73,29.56,6.69,6,0.09,0
202403151112,2024-03-15,11,びわこ,12,1800,一般,2,第2日,False,晴,,6,,,5,3,4,1,3-4,7040,3-4-1,14610,まくり,3,2,1,0,6.018,7.47,7.47,6.94,33.82,6.57,1,0.0,1
202403151201,2024-03-15,12,住之江,1,1800,一般,1,第1日,False,晴,,3,,,1,4,1,2,4-1,1100,4-1-2,3990,抜き,0,0,5,1,4.388,5.7,3.54,0.0,0.0,6.93,1,0.0,0
202403151205,2024-03-15,12,住之江,5,1800,一般,1,第1日,False,晴,,0,,,1,1,4,3,1-4,970,1-4-3,5420,逃げ,1,1,4,0,4.995,6.52,5.83,5.93,0.0,6.89,5,0.04,0
202403151209,2024-03-15,12,住之江,9,1800,一般,1,第1日,False,晴,,0,,,1,1,6,4,1-6,1280,1-6-4,4160,逃げ,0,4,2,0,5.41,6.24,5.77,5.74,0.0,6.9,2,0.1,0
202403151311,2024-03-15,13,尼崎,11,1800,一般,3,第3日,False,晴,,2,,,0,2,4,6,2-4,2290,2-4-6,6350,まくり,1,4,1,0,5.587,6.66,5.8,0.0,29.68,6.74,2,0.04,0
202403151606,2024-03-15,16,児島,6,1800,一般,6,第6日,False,晴,,2,,,3,1,2,3,1-2,330,1-2-3,570,逃げ,0,3,3,0,4.933,5.74,4.8,3.83,32.91,6.73,5,0.02,0
202403151612,2024-03-15,16,児島,12,1800,一般,6,第6日,False,晴,,2,,,3,1,4,3,1-4,640,1-4-3,1810,逃げ,3,2,1,0,6.192,6.85,6.81,6.59,32.89,6.63,4,0.03,0
202403152106,2024-03-15,21,芦屋,6,1800,一般,5,第5日,False,晴,,3,,,3,1,2,3,1-2,290,1-2-3,1290,抜き,2,0,4,0,5.033,6.88,5.02,5.67,31.34,6.75,6,0.04,0
202403160303,2024-03-16,03,江戸川,3,1800,一般,3,第3日,False,晴,,6,,,5,1,2,6,1-2,790,1-2-6,2010,逃げ,2,1,3,0,5.917,7.34,4.24,5.35,36.54,6.51,1,0.0,0
202403160611,2024-03-16,06,浜名湖,11,1800,一般,5,第5日,False,晴,,3,,,1,1,2,4,1-2,240,1-2-4,1320,逃げ,1,2,3,0,5.637,7.23,6.14,3.8,43.27,6.57,5,0.01,0
202403160811,2024-03-16,08,常滑,11,1800,一般,1,第1日,False,晴,,2,,,1,1,3,2,1-3,890,1-3-2,2830,逃げ,2,1,3,0,6.087,7.17,7.17,6.27,28.99,6.65,2,0.09,0
202403160910,2024-03-16,09,津,10,1800,一般,1,第1日,False,晴,,2,,,1,2,1,4,2-1,520,2-1-4,1120,差し,1,3,2,0,5.487,6.38,6.2,6.75,38.96,6.61,4,0.12,0
202403161012,2024-03-16,10,三国,12,1800,一般,4,第4日,False,晴,,5,,,5,1,3,4,1-3,430,1-3-4,1420,逃げ,4,1,1,0,6.442,7.44,7.44,7.6,50.0,6.77,2,0.05,0
202403161104,2024-03-16,11,びわこ,4,1800,一般,3,第3日,False,晴,,1,,,1,5,6,3,5-6,8670,5-6-3,67760,まくり,1,2,3,0,4.902,5.79,5.66,6.48,29.95,6.65,1,0.0,1
202403161304,2024-03-16,13,尼崎,4,1800,一般,4,第4日,False,晴,,3,,,0,3,4,5,3-4,1580,3-4-5,7360,差し,1,2,3,0,5.338,6.57,4.45,0.0,33.94,6.77,1,0.0,0
202403161309,2024-03-16,13,尼崎,9,1800,一般,4,第4日,False,晴,,4,,,0,1,3,2,1-3,370,1-3-2,750,逃げ,2,2,2,0,5.41,6.78,5.8,0.0,29.68,6.77,1,0.0,0
202403161310,2024-03-16,13,尼崎,10,1800,一般,4,第4日,False,晴,,3,,,0,1,2,4,1-2,220,1-2-4,720,逃げ,0,2,4,0,5.525,6.66,6.31,6.52,40.63,6.71,4,0.06,0
202403170311,2024-03-17,03,江戸川,11,1800,一般,4,第4日,False,,,,,,,,,,,,,,,2,1,3,0,5.227,6.68,5.67,6.33,36.7,,,,0
202403170602,2024-03-17,06,浜名湖,2,1800,一般,6,第6日,False,曇り,,2,,,1,2,3,1,2-3,930,2-3-1,2400,まくり,0,0,5,1,3.718,5.4,3.68,0.0,38.25,6.63,2,0.05,0
202403170611,2024-03-17,06,浜名湖,11,1800,一般,6,第6日,False,雨,,3,,,1,6,4,2,6-4,20120,6-4-2,172650,まくり差し,1,1,4,0,5.265,7.53,7.53,7.7,25.58,6.73,2,0.11,1
202403171003,2024-03-17,10,三国,3,1800,一般,5,第5日,False,曇り,,3,,,3,1,3,4,1-3,210,1-3-4,400,逃げ,1,1,3,1,5.17,6.4,6.28,7.05,25.0,6.71,1,0.0,0
202403171004,2024-03-17,10,三国,4,1800,一般,5,第5日,False,曇り,,1,,,1,1,6,5,1-6,940,1-6-5,5760,逃げ,1,2,3,0,5.453,6.58,6.58,6.0,42.86,6.67,1,0.0,0
202403171010,2024-03-17,10,三国,10,1800,一般,5,第5日,False,雨,,2,,,2,3,2,6,3-2,4870,3-2-6,26440,差し,1,2,3,0,5.44,6.49,5.95,4.85,37.5,6.71,1,0.0,1
202403172303,2024-03-17,23,唐津,3,1800,一般,1,第1日,False,雨,,3,,,3,1,3,4,1-3,180,1-3-4,600,逃げ,1,1,4,0,4.85,6.64,6.13,7.06,27.27,6.52,1,0.0,0
202403180203,2024-03-18,02,戸田,3,1200,一般,4,第4日,False,晴,,9,,,8,1,2,3,1-2,290,1-2-3,1110,逃げ,6,0,0,0,7.015,7.47,6.76,7.2,43.4,6.94,3,0.01,0
202403180208,2024-03-18,02,戸田,8,1200,一般,4,第4日,False,,,,,,,,,,,,,,,6,0,0,0,7.212,7.84,6.82,6.44,38.13,,,,0
202403180310,2024-03-18,03,江戸川,10,1200,一般,4,第4日,False,,,,,,,,,,,,,,,3,0,3,0,5.965,7.34,7.25,7.15,33.85,,,,0
202403180804,2024-03-18,08,常滑,4,1800,一般,3,第3日,False,晴,,5,,,4,1,5,4,1-5,560,1-5-4,1840,逃げ,1,2,3,0,5.715,6.65,5.53,6.03,36.36,6.77,4,0.05,0
202403180901,2024-03-18,09,津,1,1800,一般,3,第3日,False,,,,,,,,,,,,,,,1,0,5,0,4.958,6.15,6.15,6.18,31.51,,,,0
202403180904,2024-03-18,09,津,4,1800,一般,3,第3日,False,,,,,,,,,,,,,,,1,2,2,1,4.84,6.33,5.28,0.0,22.95,,,,0
202403180907,2024-03-18,09,津,7,1800,一般,3,第3日,False,,,,,,,,,,,,,,,1,1,3,1,4.987,6.82,5.98,2.25,33.33,,,,0
202403181509,2024-03-18,15,丸亀,9,1800,一般,1,第1日,False,晴,,3,,,3,1,3,4,1-3,300,1-3-4,680,逃げ,1,1,4,0,4.673,7.04,5.17,6.0,35.33,6.68,5,0.02,0
202403181707,2024-03-18,17,宮島,7,1800,一般,1,第1日,False,晴,,4,,,4,2,1,6,2-1,640,2-1-6,2340,まくり,2,1,3,0,5.423,7.28,4.6,1.88,29.46,6.77,4,0.09,0
202403182203,2024-03-18,22,福岡,3,1800,一般,1,第1日,False,晴,,4,,,4,1,3,6,1-3,300,1-3-6,3000,逃げ,1,0,5,0,4.993,7.2,4.91,4.98,63.16,6.84,5,0.02,0
202403182207,2024-03-18,22,福岡,7,1800,一般,1,第1日,False,晴,,3,,,3,1,2,5,1-2,260,1-2-5,610,逃げ,1,2,3,0,5.512,7.83,7.83,7.44,11.76,6.83,1,0.0,0
202403190312,2024-03-19,03,江戸川,12,1200,一般,4,第4日,False,晴,,8,,,20,1,2,6,1-2,370,1-2-6,3910,逃げ,4,2,0,0,6.45,7.34,7.33,7.88,35.12,6.87,4,0.12,0
202403190905,2024-03-19,09,津,5,1800,一般,3,第3日,False,晴,,2,,,1,1,2,3,1-2,180,1-2-3,510,逃げ,1,0,5,0,5.028,6.79,6.79,6.86,30.56,6.62,3,0.11,0
202403192412,2024-03-19,24,大村,12,1800,一般,3,第3日,False,曇り,,5,,,4,2,1,3,2-1,1000,2-1-3,1400,差し,3,2,1,0,5.857,6.48,6.3,6.41,36.22,6.79,3,0.07,0
202403200501,2024-03-20,05,多摩川,1,1800,一般,2,第2日,False,晴,,4,,,2,1,3,5,1-3,690,1-3-5,1250,逃げ,0,2,3,1,4.602,6.33,4.52,4.21,38.5,6.74,5,0.12,0
202403200604,2024-03-20,06,浜名湖,4,1200,一般,1,第1日,False,晴,,5,,,3,1,3,5,1-3,420,1-3-5,2210,逃げ,1,0,5,0,4.862,6.59,6.59,6.05,44.44,6.8,1,0.0,0
202403200805,2024-03-20,08,常滑,5,1800,一般,5,第5日,False,,,,,,,,,,,,,,,1,1,4,0,5.408,7.49,5.75,6.39,25.76,,,,0
202403200903,2024-03-20,09,津,3,1800,一般,4,第4日,False,,,,,,,,,,,,,,,0,2,4,0,5.038,6.2,4.41,0.0,32.35,,,,0
202403201306,2024-03-20,13,尼崎,6,1200,一般,1,第1日,False,雨,,5,,,3,1,4,2,1-4,210,1-4-2,690,逃げ,2,0,4,0,4.838,6.83,6.83,7.11,27.41,6.85,1,0.0,0
202403201509,2024-03-20,15,丸亀,9,1800,一般,3,第3日,False,,,,,,,,,,,,,,,2,1,1,2,4.638,7.05,6.06,7.03,36.36,,,,0
202403202312,2024-03-20,23,唐津,12,1800,一般,4,第4日,False,晴,,7,,,7,1,2,5,1-2,200,1-2-5,590,逃げ,3,1,1,1,5.55,6.64,6.13,7.06,27.27,6.75,1,0.0,0
202403210104,2024-03-21,01,桐生,4,1200,一般,4,第4日,False,晴,,9,,,8,2,3,4,2-3,940,2-3-4,2990,差し,2,2,2,0,5.588,6.77,5.29,5.6,16.67,6.98,5,0.05,0
202403210112,2024-03-21,01,桐生,12,1800,一般,4,第4日,False,晴,,6,,,5,1,2,3,1-2,170,1-2-3,690,逃げ,4,2,0,0,6.27,6.97,6.49,6.12,15.0,6.87,3,0.02,0
202403210311,2024-03-21,03,江戸川,11,1800,一般,1,第1日,False,,,,,,,,,,,,,,,1,3,2,0,5.322,6.14,6.14,6.23,36.15,,,,0
202403210602,2024-03-21,06,浜名湖,2,1800,一般,2,第2日,False,晴,,5,,,3,1,5,2,1-5,2300,1-5-2,4430,逃げ,1,3,1,1,5.153,6.59,4.27,4.22,40.35,6.75,2,0.04,0
202403211010,2024-03-21,10,三国,10,1800,一般,2,第2日,False,晴,,1,,,1,2,3,1,2-3,1380,2-3-1,5580,差し,2,2,2,0,5.303,5.85,4.77,4.75,13.33,6.67,3,0.15,0
202403211302,2024-03-21,13,尼崎,2,1800,一般,2,第2日,False,晴,,3,,,0,5,6,2,5-6,1330,5-6-2,9270,まくり,1,2,3,0,5.39,6.72,4.92,6.52,41.28,6.74,6,0.01,0
202403211308,2024-03-21,13,尼崎,8,1800,一般,2,第2日,False,晴,,3,,,0,1,4,3,1-4,1240,1-4-3,5300,逃げ,1,2,3,0,5.013,6.83,4.71,4.77,35.0,6.76,1,0.0,0
202403211501,2024-03-21,15,丸亀,1,1800,一般,3,第3日,False,晴,,4,,,4,4,1,6,4-1,1590,4-1-6,5940,まくり,0,0,4,2,3.395,4.96,3.14,1.8,32.12,6.65,6,0.02,0
202403211708,2024-03-21,17,宮島,8,1800,一般,4,第4日,False,曇り,,2,,,2,3,2,4,3-2,760,3-2-4,1720,差し,0,3,2,1,4.938,6.3,5.24,5.44,23.96,6.69,2,,0
202403212011,2024-03-21,20,若松,11,1800,一般,1,第1日,False,晴,,0,,,1,1,3,4,1-3,260,1-3-4,790,逃げ,1,3,2,0,5.603,6.57,5.72,5.77,45.31,6.77,1,0.0,0
202403212201,2024-03-21,22,福岡,1,1800,一般,4,第4日,False,晴,,3,,,3,1,2,5,1-2,200,1-2-5,840,逃げ,1,0,5,0,4.697,7.07,7.07,6.53,55.56,6.86,6,0.04,0
202403212203,2024-03-21,22,福岡,3,1800,一般,4,第4日,False,晴,,3,,,3,3,4,6,3-4,1880,3-4-6,9760,まくり,1,0,5,0,4.06,6.48,4.06,3.85,33.33,6.85,2,0.05,0
202403212210,2024-03-21,22,福岡,10,1800,一般,4,第4日,False,晴,,3,,,3,1,2,3,1-2,220,1-2-3,430,逃げ,3,2,1,0,6.262,7.59,6.48,6.48,33.33,6.85,1,0.0,0
202403220106,2024-03-22,01,桐生,6,1200,一般,5,第5日,False,晴,,9,,,8,1,3,5,1-3,260,1-3-5,1030,逃げ,1,0,4,1,4.605,6.42,6.42,6.68,52.0,6.91,3,0.11,0
202403220305,2024-03-22,03,江戸川,5,1200,一般,1,第1日,False,晴,,8,,,25,2,1,3,2-1,680,2-1-3,5950,抜き,1,2,2,1,4.74,6.43,4.48,4.61,36.71,6.72,1,0.0,0
202403220310,2024-03-22,03,江戸川,10,1200,一般,1,第1日,False,,,,,,,,,,,,,,,1,3,2,0,5.332,6.4,6.4,5.62,32.38,,,,0
202403221001,2024-03-22,10,三国,1,1800,一般,3,第3日,False,晴,,2,,,2,1,2,6,1-2,270,1-2-6,750,逃げ,1,0,4,1,4.468,7.35,7.35,6.83,47.06,6.69,1,0.0,0
202403221010,2024-03-22,10,三国,10,1800,一般,3,第3日,False,晴,,4,,,4,3,4,6,3-4,700,3-4-6,1360,まくり,2,2,2,0,5.623,6.98,4.54,4.33,41.18,6.79,3,0.01,0
202403221506,2024-03-22,15,丸亀,6,1800,一般,4,第4日,False,晴,,2,,,2,3,1,6,3-1,450,3-1-6,2760,まくり差し,1,2,2,1,5.043,7.12,6.26,5.2,32.86,6.7,6,0.02,0
202403221704,2024-03-22,17,宮島,4,1800,一般,5,第5日,False,晴,,1,,,1,1,6,2,1-6,620,1-6-2,1830,逃げ,1,2,3,0,4.838,6.07,5.64,5.72,23.26,6.71,4,0.07,0
202403222009,2024-03-22,20,若松,9,1800,一般,2,第2日,False,晴,,5,,,5,5,2,1,5-2,2940,5-2-1,5400,まくり,2,2,2,0,5.49,6.27,6.13,4.89,31.58,6.95,2,0.04,0
202403222206,2024-03-22,22,福岡,6,1800,一般,5,第5日,False,晴,,4,,,4,3,5,2,3-5,1550,3-5-2,3010,逃げ,1,1,4,0,5.007,7.2,1.69,0.0,11.76,6.88,4,0.05,0
202403222406,2024-03-22,24,大村,6,1800,一般,6,第6日,False,晴,,3,,,2,1,4,6,1-4,1030,1-4-6,3270,逃げ,3,0,3,0,5.955,7.45,5.02,5.0,23.76,6.84,6,0.12,0
202403230311,2024-03-23,03,江戸川,11,1800,一般,2,第2日,False,曇り,,3,,,10,2,1,6,2-1,3700,2-1-6,15490,まくり,2,2,2,0,5.645,7.11,7.11,6.53,32.26,6.9,6,0.19,1
202403230312,2024-03-23,03,江戸川,12,1800,一般,2,第2日,False,曇り,,4,,,5,1,2,3,1-2,440,1-2-3,960,逃げ,2,2,2,0,5.663,6.67,6.67,6.88,26.46,6.9,6,0.13,0
202403230602,2024-03-23,06,浜名湖,2,1800,一般,4,第4日,False,雨,,3,,,1,5,6,3,5-6,4290,5-6-3,20730,まくり,2,1,3,0,5.303,6.61,4.46,3.75,35.78,6.57,6,0.12,1
202403231303,2024-03-23,13,尼崎,3,1800,一般,4,第4日,False,雨,,3,,,0,1,3,5,1-3,880,1-3-5,2040,逃げ,0,2,4,0,4.565,5.57,5.04,3.11,35.32,6.81,1,0.0,0
202403231304,2024-03-23,13,尼崎,4,1800,一般,4,第4日,False,雨,,4,,,0,1,3,5,1-3,850,1-3-5,1980,逃げ,0,2,4,0,5.143,6.17,4.97,4.68,39.17,6.86,5,0.05,0
202403231309,2024-03-23,13,尼崎,9,1800,一般,4,第4日,False,雨,,0,,,0,1,3,2,1-3,920,1-3-2,1610,逃げ,0,3,3,0,5.093,6.17,4.31,5.07,48.09,6.79,3,0.02,0
202403231510,2024-03-23,15,丸亀,10,1800,一般,5,第5日,False,雨,,1,,,1,2,1,3,2-1,390,2-1-3,1020,差し,2,3,1,0,5.402,7.12,5.6,5.54,34.67,6.72,1,0.0,0
202403231707,2024-03-23,17,宮島,7,1800,一般,6,第6日,False,雨,,0,,,1,1,4,3,1-4,620,1-4-3,1570,逃げ,1,1,3,1,4.807,5.89,5.89,4.83,40.37,6.7,1,0.0,0
202403231708,2024-03-23,17,宮島,8,1800,一般,6,第6日,False,雨,,0,,,1,1,2,3,1-2,370,1-2-3,550,逃げ,1,1,4,0,4.83,6.07,6.07,4.86,41.74,6.7,5,0.05,0
202403232406,2024-03-23,24,大村,6,1800,一般,7,第7日,False,曇り,,4,,,3,5,1,6,5-1,8360,5-1-6,62250,差し,1,1,3,1,4.635,7.18,6.33,7.47,42.7,6.89,4,0.09,1
202403240301,2024-03-24,03,江戸川,1,1800,一般,3,第3日,False,曇り,,0,,,5,1,5,2,1-5,790,1-5-2,2450,逃げ,0,0,6,0,4.093,4.49,3.93,4.89,33.33,6.69,3,0.03,0
202403240405,2024-03-24,04,平和島,5,1800,一般,2,第2日,False,曇り,,0,,,3,1,4,3,1-4,470,1-4-3,2840,逃げ,1,0,5,0,4.513,6.63,6.63,0.0,33.13,6.74,1,0.0,0
202403240604,2024-03-24,06,浜名湖,4,1800,一般,5,第5日,False,雨,,2,,,1,5,2,4,5-2,1490,5-2-4,16080,まくり,0,1,4,1,4.745,6.0,6.0,5.58,33.02,6.67,5,0.01,1
202403240612,2024-03-24,06,浜名湖,12,1800,一般,5,第5日,False,雨,,1,,,1,1,2,3,1-2,260,1-2-3,440,逃げ,3,3,0,0,6.17,7.2,7.2,8.06,51.12,6.63,1,0.0,0
202403241001,2024-03-24,10,三国,1,1800,一般,5,第5日,False,曇り,,1,,,1,1,3,2,1-3,260,1-3-2,660,逃げ,1,0,4,1,4.162,6.98,6.98,7.18,16.67,6.65,2,0.06,0
202403241103,2024-03-24,11,びわこ,3,1800,一般,2,第2日,False,雨,,3,,,3,4,1,2,4-1,920,4-1-2,4680,まくり,2,1,2,1,4.877,6.87,4.17,0.0,35.89,6.62,1,0.0,0
202403241501,2024-03-24,15,丸亀,1,1800,一般,6,第6日,False,雨,,3,,,3,1,2,5,1-2,320,1-2-5,850,逃げ,0,0,1,5,2.54,3.9,3.14,1.8,32.12,6.64,5,0.01,0
202403241510,2024-03-24,15,丸亀,10,1800,一般,6,第6日,False,雨,,1,,,1,1,4,2,1-4,970,1-4-2,2260,逃げ,1,2,3,0,5.5,6.06,4.7,0.0,32.37,6.63,1,0.0,0
202403241901,2024-03-24,19,下関,1,1800,一般,2,第2日,False,雨,,2,,,2,1,2,6,1-2,1120,1-2-6,2620,逃げ,0,1,4,1,4.055,5.85,3.92,4.7,0.0,6.85,4,0.11,0
202403241906,2024-03-24,19,下関,6,1800,一般,2,第2日,False,雨,,2,,,2,4,6,5,4-6,2200,4-6-5,4560,抜き,1,3,1,1,5.085,6.53,5.81,5.72,20.0,6.84,3,0.11,0
202403241907,2024-03-24,19,下関,7,1800,一般,2,第2日,False,雨,,2,,,2,1,2,6,1-2,540,1-2-6,6810,逃げ,2,1,2,1,4.748,6.6,5.66,5.86,0.0,6.85,1,0.0,0
202403242007,2024-03-24,20,若松,7,1800,一般,3,第3日,False,,,,,,,,,,,,,,,1,3,2,0,5.852,7.04,4.73,5.84,35.21,,,,0
202403250301,2024-03-25,03,江戸川,1,1800,一般,4,第4日,False,雨,,3,,,5,1,4,2,1-4,290,1-4-2,820,逃げ,0,0,4,2,3.42,5.05,5.05,4.88,43.27,6.64,2,0.02,0
202403250604,2024-03-25,06,浜名湖,4,1800,一般,6,第6日,False,雨,,0,,,0,5,4,1,5-4,4880,5-4-1,14420,まくり差し,0,1,5,0,4.812,6.35,6.35,2.4,37.1,6.66,1,0.0,1
202403250906,2024-03-25,09,津,6,1800,一般,1,第1日,False,雨,,1,,,1,4,3,1,4-3,1780,4-3-1,3960,まくり差し,1,2,1,2,4.43,6.36,4.75,6.16,34.12,6.63,3,0.16,0
202403250908,2024-03-25,09,津,8,1800,一般,1,第1日,False,雨,,0,,,0,2,4,3,2-4,2750,2-4-3,8190,差し,1,2,2,1,4.933,6.12,4.47,4.17,43.28,6.75,2,0.09,0
202403251008,2024-03-25,10,三国,8,1800,一般,6,第6日,False,曇り,,0,,,0,1,3,2,1-3,180,1-3-2,670,逃げ,1,2,2,1,4.778,6.68,6.22,6.09,66.67,6.69,5,0.13,0
202403260403,2024-03-26,04,平和島,3,1800,一般,4,第4日,False,雨,,3,,,3,2,6,4,2-6,710,2-6-4,3690,まくり,1,1,4,0,5.065,7.46,2.79,0.0,31.65,6.67,5,0.05,0
202403260405,2024-03-26,04,平和島,5,1800,一般,4,第4日,False,雨,,4,,,3,3,1,4,3-1,560,3-1-4,1630,まくり差し,1,0,5,0,4.795,6.69,6.69,5.64,33.54,6.73,4,0.23,0
202403260901,2024-03-26,09,津,1,1800,一般,2,第2日,False,雨,,1,,,1,1,2,4,1-2,180,1-2-4,430,逃げ,1,0,3,2,3.988,6.01,6.01,5.95,38.27,6.8,2,0.06,0
202403260902,2024-03-26,09,津,2,1800,一般,2,第2日,False,雨,,2,,,1,5,1,6,5-1,7500,5-1-6,15830,まくり差し,0,1,3,2,3.713,5.69,3.97,4.58,40.0,6.78,3,0.12,1
202403261210,2024-03-26,12,住之江,10,1800,一般,3,第3日,False,曇り,,5,,,2,2,4,3,2-4,3680,2-4-3,15560,まくり,6,0,0,0,7.02,7.44,6.84,7.93,0.0,6.94,2,0.02,1
202403261904,2024-03-26,19,下関,4,1800,一般,4,第4日,False,曇り,,5,,,5,4,3,6,4-3,1670,4-3-6,3190,まくり,2,1,3,0,4.972,6.26,4.09,2.75,20.0,6.92,4,0.0,0
202403262206,2024-03-26,22,福岡,6,1800,一般,1,第1日,False,,,,,,,,,,,,,,,2,1,3,0,5.672,6.82,5.24,7.22,25.0,,,,0
202403262308,2024-03-26,23,唐津,8,1200,一般,1,第1日,False,曇り,,10,,,10,1,6,3,1-6,1070,1-6-3,3590,抜き,6,0,0,0,7.105,7.45,7.26,7.57,41.61,6.89,1,0.0,0
202403270904,2024-03-27,09,津,4,1800,一般,3,第3日,False,晴,,5,,,3,2,6,3,2-6,1940,2-6-3,4020,まくり,1,2,1,2,4.443,7.18,1.88,0.0,46.15,6.78,3,0.01,0
202403270907,2024-03-27,09,津,7,1800,一般,3,第3日,False,晴,,4,,,2,1,2,6,1-2,330,1-2-6,9110,逃げ,1,2,3,0,5.372,6.46,5.69,5.6,45.45,6.73,2,0.07,0
202403271107,2024-03-27,11,びわこ,7,1800,一般,5,第5日,False,晴,,1,,,2,1,2,6,1-2,420,1-2-6,2540,逃げ,2,1,1,2,5.367,7.15,3.88,4.22,34.58,6.7,1,0.0,0
202403271203,2024-03-27,12,住之江,3,1800,一般,4,第4日,False,晴,,1,,,1,3,4,5,3-4,4200,3-4-5,11980,差し,6,0,0,0,7.038,7.69,7.04,4.75,36.36,6.9,2,0.02,1
202403272102,2024-03-27,21,芦屋,2,1800,一般,5,第5日,False,晴,,4,,,4,1,2,3,1-2,530,1-2-3,1510,逃げ,1,1,4,0,5.11,6.26,6.26,6.98,30.91,6.67,5,0.01,0
202403272104,2024-03-27,21,芦屋,4,1800,一般,5,第5日,False,晴,,3,,,3,1,3,2,1-3,250,1-3-2,790,逃げ,1,0,4,1,4.797,6.39,6.39,5.9,36.56,6.65,6,0.08,0
202403272209,2024-03-27,22,福岡,9,1800,一般,1,第1日,False,晴,,2,,,2,1,4,5,1-4,600,1-4-5,2620,逃げ,1,2,3,0,5.31,6.21,6.21,5.14,20.0,6.84,1,0.0,0
202403272412,2024-03-27,24,大村,12,1800,一般,2,第2日,False,晴,,1,,,1,1,2,3,1-2,320,1-2-3,540,逃げ,2,4,0,0,6.045,7.06,6.61,8.53,26.98,6.81,3,0.03,0
202403281204,2024-03-28,12,住之江,4,1800,一般,5,第5日,False,雨,,2,,,1,2,1,4,2-1,830,2-1-4,1840,差し,6,0,0,0,7.283,7.81,6.71,6.3,10.0,6.85,2,0.08,0
202403281206,2024-03-28,12,住之江,6,1800,一般,5,第5日,False,雨,,0,,,1,5,4,3,5-4,5890,5-4-3,47000,まくり差し,6,0,0,0,7.125,7.98,7.29,6.65,0.0,6.91,4,0.0,1
202403290205,2024-03-29,02,戸田,5,1200,一般,1,第1日,False,曇り,,7,,,5,1,4,2,1-4,300,1-4-2,550,逃げ,1,1,3,1,4.683,6.48,6.48,6.46,25.33,6.94,1,0.0,0
202403291212,2024-03-29,12,住之江,12,1800,一般,6,第6日,False,晴,,0,,,1,1,4,5,1-4,700,1-4-5,3270,逃げ,6,0,0,0,7.257,7.71,7.56,7.5,50.0,6.9,2,0.01,0
202403292203,2024-03-29,22,福岡,3,1800,一般,3,第3日,False,晴,,2,,,2,3,2,4,3-2,1790,3-2-4,8750,抜き,1,0,4,1,4.525,6.82,4.63,5.49,12.5,6.91,1,0.0,0
202403292405,2024-03-29,24,大村,5,1800,一般,4,第4日,False,晴,,2,,,1,1,4,3,1-4,160,1-4-3,640,逃げ,2,2,2,0,5.687,6.23,5.81,5.46,49.2,6.85,1,0.0,0
